 Nom Ville 	MAJ   	 Code Postal 	 Code INSEE 	Code Région	 Latitude 	 Longitude 	 Eloignement 
 Virey 	VIREY   	50600	50644	25	48.583333	-1.133333	1.74
 Vrasville 	VRASVILLE   	50330	50645	25	49.7	-1.366667	2.04
 Le Vrétot 	LE VRETOT  	50260	50646	25	49.45	-1.716667	2.05
 Yquelon 	YQUELON   	50400	50647	25	48.85	-1.55	1.14
 Yvetot-Bocage 	YVETOT BOCAGE  	50700	50648	25	49.483333	-1.5	1.3
 Ablancourt 	ABLANCOURT   	51240	51001	21	48.816667	4.533333	0.98
 Saint-Martin-d'Ablois 	SAINT MARTIN D ABLOIS	51200	51002	21	49	3.866667	1.63
 Aigny 	AIGNY   	51150	51003	21	49.033333	4.216667	0.95
 Allemant 	ALLEMANT   	51120	51005	21	48.766667	3.8	1.08
 Alliancelles 	ALLIANCELLES   	51250	51006	21	48.8	4.883333	1.97
 Ambonnay 	AMBONNAY   	51150	51007	21	49.066667	4.166667	0.55
 Ambrières 	AMBRIERES   	51290	51008	21	48.633333	4.833333	2.03
 Anglure 	ANGLURE   	51260	51009	21	48.583333	3.816667	2.04
 Angluzelles-et-Courcelles 	ANGLUZELLES ET COURCELLES 	51230	51010	21	48.666667	3.883333	1.59
 Anthenay 	ANTHENAY   	51700	51012	21	49.15	3.733333	1.27
 Aougny 	AOUGNY   	51170	51013	21	49.183333	3.733333	1.27
 Arcis-le-Ponsart 	ARCIS LE PONSART 	51170	51014	21	49.233333	3.7	1.45
 Argers 	ARGERS   	51800	51015	21	49.066667	4.85	1.87
 Arrigny 	ARRIGNY   	51290	51016	21	48.616667	4.716667	1.86
 Athis 	ATHIS   	51150	51018	21	49.016667	4.133333	0.6
 Aubilly 	AUBILLY   	51170	51020	21	49.216667	3.866667	1.41
 Aulnay-aux-Planches 	AULNAY AUX PLANCHES 	51130	51021	21	48.816667	3.95	1.09
 Aulnay-l'Aître 	AULNAY L AITRE 	51240	51022	21	48.833333	4.566667	1.12
 Aulnay-sur-Marne 	AULNAY SUR MARNE 	51150	51023	21	49	4.2	0.92
 Aulnizeux 	AULNIZEUX   	51130	51024	21	48.833333	3.933333	1.12
 Auve 	AUVE   	51800	51027	21	49.033333	4.7	1.53
 Avenay-Val-d'Or 	AVENAY VAL D OR	51160	51028	21	49.066667	4.05	1.02
 Avize 	AVIZE   	51190	51029	21	48.966667	4.016667	0.47
 Ay 	AY   	51160	51030	21	49.05	4	0.75
 Baconnes 	BACONNES   	51400	51031	21	49.166667	4.333333	1.09
 Bagneux 	BAGNEUX   	51260	51032	21	48.566667	3.833333	2.13
 Le Baizil 	LE BAIZIL  	51270	51033	21	48.966667	3.8	1.13
 Bannay 	BANNAY   	51270	51034	21	48.866667	3.733333	1.27
 Bannes 	BANNES   	51230	51035	21	48.8	3.916667	0.88
 Barbonne-Fayel 	BARBONNE FAYEL  	51120	51036	21	48.65	3.7	1.68
 Baslieux-lès-Fismes 	BASLIEUX LES FISMES 	51170	51037	21	49.316667	3.716667	1.89
 Baslieux-sous-Châtillon 	BASLIEUX SOUS CHATILLON 	51700	51038	21	49.116667	3.8	1.28
 Bassu 	BASSU   	51300	51039	21	48.833333	4.7	1.49
 Bassuet 	BASSUET   	51300	51040	21	48.8	4.666667	1.36
 Baudement 	BAUDEMENT   	51260	51041	21	48.583333	3.783333	2.04
 Baye 	BAYE   	51270	51042	21	48.85	3.766667	1.18
 Bazancourt 	BAZANCOURT   	51110	51043	21	49.366667	4.166667	2.16
 Beaumont-sur-Vesle 	BEAUMONT SUR VESLE 	51360	51044	21	49.166667	4.183333	1.09
 Beaunay 	BEAUNAY   	51270	51045	21	48.883333	3.883333	1.43
 Beine-Nauroy 	BEINE NAUROY  	51490	51046	21	49.25	4.216667	1.54
 Belval-en-Argonne 	BELVAL EN ARGONNE 	51330	51047	21	48.95	5	2.29
 Belval-sous-Châtillon 	BELVAL SOUS CHATILLON 	51480	51048	21	49.116667	3.85	0.94
 Bergères-lès-Vertus 	BERGERES LES VERTUS 	51130	51049	21	48.883333	4	0.52
 Bergères-sous-Montmirail 	BERGERES SOUS MONTMIRAIL 	51210	51050	21	48.866667	3.583333	1.69
 Berméricourt 	BERMERICOURT   	51220	51051	21	49.35	3.983333	2.07
 Berru 	BERRU   	51420	51052	21	49.266667	4.15	1.63
 Berzieux 	BERZIEUX   	51800	51053	21	49.166667	4.8	1.73
 Bétheniville 	BETHENIVILLE   	51490	51054	21	49.3	4.366667	1.8
 Bétheny 	BETHENY   	51450	51055	21	49.283333	4.05	1.72
 Bethon 	BETHON   	51260	51056	21	48.616667	3.616667	1.86
 Bettancourt-la-Longue 	BETTANCOURT LA LONGUE 	51330	51057	21	48.833333	4.883333	1.97
 Bezannes 	BEZANNES   	51430	51058	21	49.216667	3.983333	1.36
 Bignicourt-sur-Marne 	BIGNICOURT SUR MARNE 	51300	51059	21	48.683333	4.616667	1.51
 Bignicourt-sur-Saulx 	BIGNICOURT SUR SAULX 	51340	51060	21	48.766667	4.783333	1.68
 Billy-le-Grand 	BILLY LE GRAND 	51400	51061	21	49.1	4.233333	1.27
 Binarville 	BINARVILLE   	51800	51062	21	49.233333	4.9	2.01
 Binson-et-Orquigny 	BINSON ET ORQUIGNY 	51700	51063	21	49.083333	3.783333	1.13
 Bisseuil 	BISSEUIL   	51150	51064	21	49.05	4.083333	1.37
 Blacy 	BLACY   	51300	51065	21	48.733333	4.55	1.24
 Blaise-sous-Arzillières 	BLAISE SOUS ARZILLIERES 	51300	51066	21	48.666667	4.583333	1.59
 Blesme 	BLESME   	51340	51068	21	48.733333	4.783333	1.68
 Bligny 	BLIGNY   	51170	51069	21	49.183333	3.866667	1.54
 Boissy-le-Repos 	BOISSY LE REPOS 	51210	51070	21	48.85	3.65	1.51
 Bouilly 	BOUILLY   	51390	51072	21	49.2	3.883333	1.27
 Bouleuse 	BOULEUSE   	51170	51073	21	49.216667	3.833333	1.36
 Boult-sur-Suippe 	BOULT SUR SUIPPE 	51110	51074	21	49.366667	4.15	2.16
 Bourgogne 	BOURGOGNE   	51110	51075	21	49.35	4.066667	2.07
 Boursault 	BOURSAULT   	51480	51076	21	49.05	3.85	0.98
 Bouvancourt 	BOUVANCOURT   	51140	51077	21	49.333333	3.833333	1.98
 Bouy 	BOUY   	51400	51078	21	49.083333	4.35	0.64
 Bouzy 	BOUZY   	51150	51079	21	49.083333	4.15	0.82
 Brandonvillers 	BRANDONVILLERS   	51290	51080	21	48.6	4.55	1.95
 Branscourt 	BRANSCOURT   	51140	51081	21	49.266667	3.816667	1.63
 Braux-Sainte-Cohière 	BRAUX SAINTE COHIERE 	51800	51082	21	49.083333	4.833333	1.82
 Braux-Saint-Rémy 	BRAUX SAINT REMY 	51800	51083	21	49.016667	4.866667	1.92
 Bréban 	BREBAN   	51320	51084	21	48.583333	4.4	2.04
 Breuvery-sur-Coole 	BREUVERY SUR COOLE 	51240	51087	21	48.866667	4.316667	1.79
 Brimont 	BRIMONT   	51220	51088	21	49.333333	4.016667	1.98
 Brouillet 	BROUILLET   	51170	51089	21	49.216667	3.733333	1.36
 Broussy-le-Grand 	BROUSSY LE GRAND 	51230	51090	21	48.783333	3.883333	0.97
 Broussy-le-Petit 	BROUSSY LE PETIT 	51230	51091	21	48.8	3.833333	1.43
 Broyes 	BROYES   	51120	51092	21	48.766667	3.766667	1.18
 Brugny-Vaudancourt 	BRUGNY VAUDANCOURT  	51200	51093	21	49	3.883333	1.28
 Brusson 	BRUSSON   	51300	51094	21	48.75	4.7	1.45
 Bussy-le-Château 	BUSSY LE CHATEAU 	51600	51097	21	49.066667	4.55	1.03
 Bussy-le-Repos 	BUSSY LE REPOS 	51330	51098	21	48.9	4.766667	1.64
 Bussy-Lettrée 	BUSSY LETTREE  	51320	51099	21	48.8	4.266667	0.88
 La Caure 	LA CAURE  	51270	51100	21	48.916667	3.783333	1.13
 Caurel 	CAUREL   	51110	51101	21	49.3	4.15	1.8
 Cauroy-lès-Hermonville 	CAUROY LES HERMONVILLE 	51220	51102	21	49.35	3.916667	2.07
 La Celle-sous-Chantemerle 	LA CELLE SOUS CHANTEMERLE	51260	51103	21	48.616667	3.683333	1.86
 Cernay-en-Dormois 	CERNAY EN DORMOIS 	51800	51104	21	49.216667	4.766667	1.64
 Cernay-lès-Reims 	CERNAY LES REIMS 	51420	51105	21	49.266667	4.1	1.63
 Cernon 	CERNON   	51240	51106	21	48.833333	4.35	1.47
 Chaintrix-Bierges 	CHAINTRIX BIERGES  	51130	51107	21	48.9	4.1	0.88
 Châlons-en-Champagne 	CHALONS EN CHAMPAGNE 	51000	51108	21	48.958333	4.366667	0.51
 Châlons-sur-Vesle 	CHALONS SUR VESLE 	51140	51109	21	49.283333	3.916667	1.72
 Chaltrait 	CHALTRAIT   	51130	51110	21	48.933333	3.9	1.4
 Chambrecy 	CHAMBRECY   	51170	51111	21	49.166667	3.816667	1.11
 Chamery 	CHAMERY   	51500	51112	21	49.166667	3.966667	1.32
 Champaubert 	CHAMPAUBERT   	51270	51113	21	48.883333	3.783333	1.13
 Champguyon 	CHAMPGUYON   	51310	51116	21	48.783333	3.55	1.79
 Champigneul-Champagne 	CHAMPIGNEUL CHAMPAGNE  	51150	51117	21	48.966667	4.166667	1.22
 Champigny 	CHAMPIGNY   	51370	51118	21	49.266667	3.966667	1.63
 Champillon 	CHAMPILLON   	51160	51119	21	49.083333	3.983333	0.71
 Champlat-et-Boujacourt 	CHAMPLAT ET BOUJACOURT 	51480	51120	21	49.15	3.833333	1.21
 Champvoisy 	CHAMPVOISY   	51700	51121	21	49.133333	3.633333	1.55
 Changy 	CHANGY   	51300	51122	21	48.766667	4.666667	1.36
 Chapelaine 	CHAPELAINE   	51290	51125	21	48.583333	4.5	-1
 La Chapelle-Felcourt 	LA CHAPELLE FELCOURT 	51800	51126	21	49.05	4.766667	1.64
 La Chapelle-Lasson 	LA CHAPELLE LASSON 	51260	51127	21	48.633333	3.833333	1.77
 La Chapelle-sous-Orbais 	LA CHAPELLE SOUS ORBAIS	51270	51128	21	48.916667	3.733333	1.27
 Charleville 	CHARLEVILLE   	51120	51129	21	48.816667	3.666667	1.46
 Charmont 	CHARMONT   	51330	51130	21	48.883333	4.866667	1.92
 Les Charmontois 	LES CHARMONTOIS  	51330	51132	21	48.966667	5	2.29
 Châtelraould-Saint-Louvent 	CHATELRAOULD SAINT LOUVENT 	51300	51134	21	48.683333	4.55	1.51
 Châtillon-sur-Broué 	CHATILLON SUR BROUE 	51290	51135	21	48.55	4.7	2.22
 Châtillon-sur-Marne 	CHATILLON SUR MARNE 	51700	51136	21	49.1	3.75	1.23
 Châtillon-sur-Morin 	CHATILLON SUR MORIN 	51310	51137	21	48.7	3.583333	1.69
 Châtrices 	CHATRICES   	51800	51138	21	49.033333	4.933333	2.11
 Chaudefontaine 	CHAUDEFONTAINE   	51800	51139	21	49.1	4.866667	1.92
 Chaumuzy 	CHAUMUZY   	51170	51140	21	49.166667	3.866667	1.66
 La Chaussée-sur-Marne 	LA CHAUSSEE SUR MARNE	51240	51141	21	48.833333	4.516667	0.93
 Chavot-Courcourt 	CHAVOT COURCOURT  	51200	51142	21	49	3.916667	0.76
 Le Chemin 	LE CHEMIN  	51800	51143	21	49	4.966667	2.2
 Cheminon 	CHEMINON   	51250	51144	21	48.733333	4.9	2.01
 Chenay 	CHENAY   	51140	51145	21	49.3	3.933333	1.94
 Cheniers 	CHENIERS   	51510	51146	21	48.883333	4.25	1.36
 La Cheppe 	LA CHEPPE  	51600	51147	21	49.05	4.5	1.08
 Cheppes-la-Prairie 	CHEPPES LA PRAIRIE 	51240	51148	21	48.833333	4.466667	0.79
 Chepy 	CHEPY   	51240	51149	21	48.9	4.433333	0.7
 Cherville 	CHERVILLE   	51150	51150	21	49.016667	4.166667	0.36
 Chichey 	CHICHEY   	51120	51151	21	48.683333	3.766667	1.51
 Chigny-les-Roses 	CHIGNY LES ROSES 	51500	51152	21	49.15	4.05	1
 Chouilly 	CHOUILLY   	51200	51153	21	49.016667	4.016667	1.59
 Clamanges 	CLAMANGES   	51130	51154	21	48.833333	4.083333	0.92
 Clesles 	CLESLES   	51260	51155	21	48.533333	3.833333	2.31
 Cloyes-sur-Marne 	CLOYES SUR MARNE 	51300	51156	21	48.666667	4.633333	1.59
 Coizard-Joches 	COIZARD JOCHES  	51270	51157	21	48.816667	3.866667	1.65
 Compertrix 	COMPERTRIX   	51510	51160	21	48.933333	4.35	1.35
 Condé-sur-Marne 	CONDE SUR MARNE 	51150	51161	21	49.05	4.183333	0.46
 Conflans-sur-Seine 	CONFLANS SUR SEINE 	51260	51162	21	48.55	3.683333	2.22
 Congy 	CONGY   	51270	51163	21	48.866667	3.833333	0.99
 Connantray-Vaurefroy 	CONNANTRAY VAUREFROY  	51230	51164	21	48.75	4.05	1.24
 Connantre 	CONNANTRE   	51230	51165	21	48.716667	3.916667	1.33
 Coole 	COOLE   	51320	51167	21	48.733333	4.4	1.24
 Coolus 	COOLUS   	51510	51168	21	48.916667	4.35	1.43
 Corbeil 	CORBEIL   	51320	51169	21	48.583333	4.433333	2.04
 Corfélix 	CORFELIX   	51210	51170	21	48.833333	3.7	1.44
 Cormicy 	CORMICY   	51220	51171	21	49.366667	3.9	2.16
 Cormontreuil 	CORMONTREUIL   	51350	51172	21	49.216667	4.05	1.36
 Cormoyeux 	CORMOYEUX   	51480	51173	21	49.1	3.916667	0.94
 Corribert 	CORRIBERT   	51270	51174	21	48.95	3.766667	1.18
 Corrobert 	CORROBERT   	51210	51175	21	48.916667	3.6	1.65
 Corroy 	CORROY   	51230	51176	21	48.7	3.933333	1.42
 Coulommes-la-Montagne 	COULOMMES LA MONTAGNE 	51390	51177	21	49.216667	3.916667	1.36
 Coupetz 	COUPETZ   	51240	51178	21	48.816667	4.366667	1.36
 Coupéville 	COUPEVILLE   	51240	51179	21	48.916667	4.616667	1.7
 Courcelles-Sapicourt 	COURCELLES SAPICOURT  	51140	51181	21	49.266667	3.833333	1.63
 Courcemain 	COURCEMAIN   	51260	51182	21	48.616667	3.916667	1.86
 Courcy 	COURCY   	51220	51183	21	49.316667	4	1.89
 Courdemanges 	COURDEMANGES   	51300	51184	21	48.7	4.55	1.42
 Courgivaux 	COURGIVAUX   	51310	51185	21	48.7	3.483333	1.98
 Courjeonnet 	COURJEONNET   	51270	51186	21	48.833333	3.833333	1.12
 Courlandon 	COURLANDON   	51170	51187	21	49.316667	3.733333	1.89
 Courmas 	COURMAS   	51390	51188	21	49.183333	3.9	1.2
 Courtémont 	COURTEMONT   	51800	51191	21	49.133333	4.783333	1.68
 Courthiézy 	COURTHIEZY   	51700	51192	21	49.05	3.6	1.95
 Courtisols 	COURTISOLS   	51460	51193	21	48.983333	4.516667	0.93
 Courville 	COURVILLE   	51170	51194	21	49.266667	3.7	1.63
 Couvrot 	COUVROT   	51300	51195	21	48.75	4.566667	1.15
 Cramant 	CRAMANT   	51200	51196	21	48.983333	3.983333	1.04
 La Croix-en-Champagne 	LA CROIX EN CHAMPAGNE	51600	51197	21	49.066667	4.65	1.31
 Crugny 	CRUGNY   	51170	51198	21	49.25	3.733333	1.54
 Cuchery 	CUCHERY   	51480	51199	21	49.133333	3.816667	1.21
 Cuis 	CUIS   	51200	51200	21	49	3.966667	0.62
 Cuisles 	CUISLES   	51700	51201	21	49.133333	3.766667	1.18
 Cumières 	CUMIERES   	51480	51202	21	49.066667	3.933333	1.4
 Cuperly 	CUPERLY   	51400	51203	21	49.066667	4.433333	1.52
 Damery 	DAMERY   	51480	51204	21	49.066667	3.883333	0.85
 Dampierre-au-Temple 	DAMPIERRE AU TEMPLE 	51400	51205	21	49.05	4.383333	1.06
 Dampierre-le-Château 	DAMPIERRE LE CHATEAU 	51330	51206	21	49	4.8	1.73
 Dampierre-sur-Moivre 	DAMPIERRE SUR MOIVRE 	51240	51208	21	48.9	4.55	1.03
 Dizy 	DIZY   	51200	51210	21	49.066667	3.966667	1.31
 Dommartin-Lettrée 	DOMMARTIN LETTREE  	51320	51212	21	48.766667	4.3	1.06
 Dommartin-sous-Hans 	DOMMARTIN SOUS HANS 	51800	51213	21	49.116667	4.783333	1.68
 Dompremy 	DOMPREMY   	51300	51215	21	48.733333	4.733333	1.54
 Dontrien 	DONTRIEN   	51490	51216	21	49.233333	4.416667	1.45
 Dormans 	DORMANS   	51700	51217	21	49.066667	3.633333	1.55
 Drosnay 	DROSNAY   	51290	51219	21	48.583333	4.616667	2.04
 Drouilly 	DROUILLY   	51300	51220	21	48.766667	4.516667	1.52
 Éclaires 	ECLAIRES   	51800	51222	21	49	5	2.29
 Écollemont 	ECOLLEMONT   	51290	51223	21	48.616667	4.733333	1.86
 Écriennes 	ECRIENNES   	51300	51224	21	48.683333	4.683333	1.51
 Écueil 	ECUEIL   	51500	51225	21	49.183333	3.95	1.6
 Écury-le-Repos 	ECURY LE REPOS 	51230	51226	21	48.8	4.033333	1.31
 Écury-sur-Coole 	ECURY SUR COOLE 	51240	51227	21	48.9	4.333333	1.64
 Épense 	EPENSE   	51330	51229	21	48.966667	4.833333	1.82
 Épernay 	EPERNAY   	51200	51230	21	49.05	3.95	0.86
 L'Épine 	L EPINE  	51460	51231	21	48.983333	4.466667	1.15
 Époye 	EPOYE   	51490	51232	21	49.283333	4.233333	1.72
 Escardes 	ESCARDES   	51310	51233	21	48.7	3.516667	1.88
 Esclavolles-Lurey 	ESCLAVOLLES LUREY  	51260	51234	21	48.55	3.666667	2.22
 Les Essarts-lès-Sézanne 	LES ESSARTS LES SEZANNE	51120	51235	21	48.75	3.65	1.51
 Les Essarts-le-Vicomte 	LES ESSARTS LE VICOMTE	51310	51236	21	48.666667	3.55	1.79
 Esternay 	ESTERNAY   	51310	51237	21	48.733333	3.566667	1.74
 Étoges 	ETOGES   	51270	51238	21	48.883333	3.85	0.94
 Étréchy 	ETRECHY   	51130	51239	21	48.883333	3.95	0.76
 Étrépy 	ETREPY   	51340	51240	21	48.766667	4.816667	1.78
 Euvy 	EUVY   	51230	51241	21	48.716667	4.033333	1.33
 Fagnières 	FAGNIERES   	51510	51242	21	48.966667	4.316667	0.82
 Faux-Fresnay 	FAUX FRESNAY  	51230	51243	21	48.65	3.95	1.68
 Faverolles-et-Coëmy 	FAVEROLLES ET COEMY 	51170	51245	21	49.233333	3.8	1.45
 Favresse 	FAVRESSE   	51300	51246	21	48.716667	4.733333	1.54
 Férebrianges 	FEREBRIANGES   	51270	51247	21	48.866667	3.85	1
 Fère-Champenoise 	FERE CHAMPENOISE  	51230	51248	21	48.75	3.983333	1.15
 Festigny 	FESTIGNY   	51700	51249	21	49.05	3.75	1.23
 Fismes 	FISMES   	51170	51250	21	49.3	3.683333	1.8
 Flavigny 	FLAVIGNY   	51190	51251	21	48.983333	4.05	0.93
 Fleury-la-Rivière 	FLEURY LA RIVIERE 	51480	51252	21	49.083333	3.883333	0.85
 Florent-en-Argonne 	FLORENT EN ARGONNE 	51800	51253	21	49.133333	4.95	2.15
 Fontaine-Denis-Nuisy 	FONTAINE DENIS NUISY 	51120	51254	21	48.633333	3.683333	1.77
 Fontaine-en-Dormois 	FONTAINE EN DORMOIS 	51800	51255	21	49.233333	4.716667	1.6
 Fontaine-sur-Ay 	FONTAINE SUR AY 	51160	51256	21	49.083333	4.066667	1.4
 Fontaine-sur-Coole 	FONTAINE SUR COOLE 	51320	51257	21	48.8	4.383333	0.88
 La Forestière 	LA FORESTIERE  	51120	51258	21	48.65	3.583333	1.92
 Francheville 	FRANCHEVILLE   	51240	51259	21	48.9	4.533333	0.98
 Le Fresne 	LE FRESNE  	51240	51260	21	48.916667	4.633333	1.88
 Fresnes-lès-Reims 	FRESNES LES REIMS 	51110	51261	21	49.333333	4.1	1.98
 Frignicourt 	FRIGNICOURT   	51300	51262	21	48.7	4.6	1.42
 Fromentières 	FROMENTIERES   	51210	51263	21	48.9	3.716667	1.68
 Gaye 	GAYE   	51120	51265	21	48.683333	3.8	1.51
 Germaine 	GERMAINE   	51160	51266	21	49.116667	4.033333	1.12
 Germigny 	GERMIGNY   	51390	51267	21	49.25	3.866667	1.54
 Germinon 	GERMINON   	51130	51268	21	48.883333	4.166667	1.6
 Gionges 	GIONGES   	51130	51271	21	48.933333	3.966667	0.76
 Givry-en-Argonne 	GIVRY EN ARGONNE 	51330	51272	21	48.95	4.883333	1.97
 Givry-lès-Loisy 	GIVRY LES LOISY 	51130	51273	21	48.891667	3.908333	-1
 Gizaucourt 	GIZAUCOURT   	51800	51274	21	49.05	4.783333	1.68
 Glannes 	GLANNES   	51300	51275	21	48.716667	4.533333	1.33
 Gourgançon 	GOURGANCON   	51230	51276	21	48.7	4.016667	1.42
 Les Grandes-Loges 	LES GRANDES LOGES 	51400	51278	21	49.05	4.3	0.83
 Granges-sur-Aube 	GRANGES SUR AUBE 	51260	51279	21	48.583333	3.85	2.04
 Gratreuil 	GRATREUIL   	51800	51280	21	49.25	4.7	1.84
 Grauves 	GRAUVES   	51190	51281	21	48.966667	3.966667	1.8
 Gueux 	GUEUX   	51390	51282	21	49.25	3.916667	1.54
 Hans 	HANS   	51800	51283	21	49.116667	4.75	1.59
 Haussignémont 	HAUSSIGNEMONT   	51300	51284	21	48.716667	4.75	1.59
 Haussimont 	HAUSSIMONT   	51320	51285	21	48.75	4.166667	1.15
 Hautvillers 	HAUTVILLERS   	51160	51287	21	49.083333	3.95	1.54
 Heiltz-le-Hutier 	HEILTZ LE HUTIER 	51300	51288	21	48.683333	4.766667	1.76
 Heiltz-le-Maurupt 	HEILTZ LE MAURUPT 	51340	51289	21	48.8	4.816667	1.78
 Heiltz-l'Évêque 	HEILTZ L EVEQUE 	51340	51290	21	48.783333	4.75	1.59
 Hermonville 	HERMONVILLE   	51220	51291	21	49.333333	3.9	1.98
 Herpont 	HERPONT   	51460	51292	21	49	4.733333	1.92
 Hourges 	HOURGES   	51140	51294	21	49.283333	3.766667	1.72
 Huiron 	HUIRON   	51300	51295	21	48.7	4.533333	1.42
 Humbauville 	HUMBAUVILLE   	51320	51296	21	48.666667	4.416667	1.59
 Isles-sur-Suippe 	ISLES SUR SUIPPE 	51110	51299	21	49.35	4.2	2.07
 Isle-sur-Marne 	ISLE SUR MARNE 	51290	51300	21	48.65	4.683333	1.68
 Isse 	ISSE   	51150	51301	21	49.066667	4.2	0.83
 Les Istres-et-Bury 	LES ISTRES ET BURY	51190	51302	21	48.983333	4.083333	1.87
 Jâlons 	JALONS   	51150	51303	21	49	4.183333	0.74
 Janvilliers 	JANVILLIERS   	51210	51304	21	48.9	3.65	1.51
 Janvry 	JANVRY   	51390	51305	21	49.25	3.883333	1.54
 Joiselle 	JOISELLE   	51310	51306	21	48.766667	3.516667	1.88
 Jonchery-sur-Suippe 	JONCHERY SUR SUIPPE 	51600	51307	21	49.15	4.466667	1
 Jonchery-sur-Vesle 	JONCHERY SUR VESLE 	51140	51308	21	49.283333	3.816667	1.72
 Jonquery 	JONQUERY   	51700	51309	21	49.15	3.783333	1.26
 Jouy-lès-Reims 	JOUY LES REIMS 	51390	51310	21	49.2	3.933333	1.27
 Jussécourt-Minecourt 	JUSSECOURT MINECOURT  	51340	51311	21	48.8	4.783333	1.68
 Juvigny 	JUVIGNY   	51150	51312	21	49.016667	4.266667	1.84
 Lachy 	LACHY   	51120	51313	21	48.766667	3.716667	1.32
 Lagery 	LAGERY   	51170	51314	21	49.2	3.75	1.27
 Landricourt 	LANDRICOURT   	51290	51315	21	48.616667	4.816667	1.86
 Larzicourt 	LARZICOURT   	51290	51316	21	48.633333	4.716667	1.77
 Laval-sur-Tourbe 	LAVAL SUR TOURBE 	51600	51317	21	49.133333	4.683333	1.4
 Lavannes 	LAVANNES   	51110	51318	21	49.316667	4.166667	1.89
 Lenharrée 	LENHARREE   	51230	51319	21	48.766667	4.116667	2
 Leuvrigny 	LEUVRIGNY   	51700	51320	21	49.066667	3.766667	1.18
 Lhéry 	LHERY   	51170	51321	21	49.2	3.766667	1.27
 Lignon 	LIGNON   	51290	51322	21	48.583333	4.533333	2.04
 Linthelles 	LINTHELLES   	51230	51323	21	48.716667	3.816667	1.37
 Linthes 	LINTHES   	51230	51324	21	48.733333	3.85	1.24
 Loisy-en-Brie 	LOISY EN BRIE 	51130	51327	21	48.883333	3.9	1.31
 Loisy-sur-Marne 	LOISY SUR MARNE 	51300	51328	21	48.766667	4.55	1.12
 Loivre 	LOIVRE   	51220	51329	21	49.35	3.983333	2.07
 Louvois 	LOUVOIS   	51150	51331	21	49.1	4.116667	1.33
 Lucy 	LUCY   	51270	51332	21	48.933333	3.8	1.08
 Ludes 	LUDES   	51500	51333	21	49.15	4.083333	1
 Luxémont-et-Villotte 	LUXEMONT ET VILLOTTE 	51300	51334	21	48.7	4.633333	1.42
 Maclaunay 	MACLAUNAY   	51210	51335	21	48.85	3.55	1.79
 Maffrécourt 	MAFFRECOURT   	51800	51336	21	49.116667	4.816667	1.78
 Mailly-Champagne 	MAILLY CHAMPAGNE  	51500	51338	21	49.15	4.116667	1.31
 Mairy-sur-Marne 	MAIRY SUR MARNE 	51240	51339	21	48.866667	4.416667	0.66
 Maisons-en-Champagne 	MAISONS EN CHAMPAGNE 	51300	51340	21	48.75	4.5	1.68
 Malmy 	MALMY   	51800	51341	21	49.175	4.808333	-1
 Mancy 	MANCY   	51200	51342	21	48.983333	3.933333	0.71
 Marcilly-sur-Seine 	MARCILLY SUR SEINE 	51260	51343	21	48.566667	3.7	2.13
 Mardeuil 	MARDEUIL   	51200	51344	21	49.05	3.933333	0.87
 Mareuil-en-Brie 	MAREUIL EN BRIE 	51270	51345	21	48.95	3.75	1.23
 Mareuil-le-Port 	MAREUIL LE PORT 	51700	51346	21	49.083333	3.75	1.23
 Mareuil-sur-Ay 	MAREUIL SUR AY 	51160	51347	21	49.05	4.033333	0.89
 Marfaux 	MARFAUX   	51170	51348	21	49.166667	3.883333	1.88
 Margerie-Hancourt 	MARGERIE HANCOURT  	51290	51349	21	48.55	4.516667	2.22
 Marigny 	MARIGNY   	51230	51351	21	48.666667	3.866667	1.59
 Marolles 	MAROLLES   	51300	51352	21	48.716667	4.633333	1.33
 Marsangis 	MARSANGIS   	51260	51353	21	48.6	3.833333	1.95
 Marson 	MARSON   	51240	51354	21	48.916667	4.533333	0.98
 Massiges 	MASSIGES   	51800	51355	21	49.183333	4.75	1.59
 Matignicourt-Goncourt 	MATIGNICOURT GONCOURT  	51300	51356	21	48.683333	4.683333	1.51
 Matougues 	MATOUGUES   	51510	51357	21	48.983333	4.25	1.05
 Maurupt-le-Montois 	MAURUPT LE MONTOIS 	51340	51358	21	48.75	4.85	1.87
 Mécringes 	MECRINGES   	51210	51359	21	48.866667	3.5	1.93
 Le Meix-Saint-Époing 	LE MEIX SAINT EPOING	51120	51360	21	48.7	3.65	1.51
 Le Meix-Tiercelin 	LE MEIX TIERCELIN 	51320	51361	21	48.633333	4.416667	1.77
 Merfy 	MERFY   	51220	51362	21	49.3	3.95	1.8
 Merlaut 	MERLAUT   	51300	51363	21	48.766667	4.666667	1.36
 Méry-Prémecy 	MERY PREMECY  	51390	51364	21	49.216667	3.866667	1.36
 Les Mesneux 	LES MESNEUX  	51370	51365	21	49.216667	3.966667	1.38
 Le Mesnil-sur-Oger 	LE MESNIL SUR OGER	51190	51367	21	48.95	4.016667	0.57
 Moiremont 	MOIREMONT   	51800	51370	21	49.133333	4.883333	1.97
 Moivre 	MOIVRE   	51240	51371	21	48.916667	4.666667	2.25
 Moncetz-Longevas 	MONCETZ LONGEVAS  	51470	51372	21	48.916667	4.433333	1
 Moncetz-l'Abbaye 	MONCETZ L ABBAYE 	51290	51373	21	48.65	4.65	1.68
